Product_Name,Discount,MRP,Selling_Price,Brand,Manufacturer,Series,Colour,Form_Factor,Standing_Screen_Display_Size,Screen_Resolution,Resolution,Package_Dimensions,Item_Model_Number,Processor_Brand,Processor_Type,Processor_Speed,Processor_Count,Memory_Technology,Computer_Memory_Type,Maximum_Memory_Supported,Hard_Disk_Description,Hard_Drive_Interface,Graphics_Coprocessor,Graphics_Chipset_Brand,Graphics_Card_Description,Graphics_RAM_Type,Graphics_Card_RAM_Size,Graphics_Card_Interface,Connectivity_Type,Wireless_Type,Number_of_HDMI_Ports,Optical_Drive_Type,Operating_System,Are_Batteries_Included,Lithium_Battery_Energy_Content,Number_of_Lithium_Ion_Cells,Included_Components,Country_of_Origin,Item_Weight
Lapcare LVOBT6C2023 Laptop Battery for Lenovo (Black),-43%,"₹2,499₹2,499","1,424.",‎Lapcare,‎Lapcare,,‎Black,,,,,,‎LVOBT6C2023,‎Lenovo,,,,,,,,,,,,,,,‎Wi Fi,,,,,‎Yes,‎2 Watt Hours,‎6,‎1 Laptop Battery,‎China,‎300 g
"MSI Modern 14, Intel 12th Gen. i7-1255U, 36CM FHD 60Hz Laptop(16GB/512GB NVMe SSD/Windows 11 Home/MSO 2021/Intel Iris Xe Graphics/Urban Silver/1.4Kg), C12MO-1298IN",-32%,"₹67,990₹67,990","45,990.",‎MSI,"‎MICRO-STAR INTERNATIONAL CO., LTDNo.88, East Qianjin Road Kunshan City Jiangsu China, MSI",‎Modern 14,‎Urban Silver,‎Laptop,‎36 Centimetres,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎42.9 x 28.4 x 7.9 cm; 1.4 kg,,‎Intel,‎Intel Core i7,‎1.2 GHz,‎1,‎DDR4,,‎16 GB,‎SSD,,‎Intel Iris Xe Graphics,‎Intel,‎Integrated,‎Shared,,‎Integrated,"‎Bluetooth, Wi-Fi",,,,‎Windows 11 Home,‎Yes,‎39.3 Watt Hours,‎3,"‎Laptop, Power Adapter, User Guide",‎China,‎1 kg 400 g
"Lenovo LOQ 12th Gen Intel Core i5-12450HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (12GB/512GB SSD/Win 11/NVIDIA RTX 2050 4GB/100% sRGB/Office 21/3 Month Game Pass/Luna Grey/2.4Kg), 83GS009RIN",-41%,"₹97,490₹97,490","57,190.",‎Lenovo,"‎Lenovo, One of the below: Hefei Bitland Information Technology Co.,Ltd - No.4088 Jiuxiu Road National Hefei economic & technology development area Hefei Anhui China LCFC（Hefei) Electronics Technology Co., Ltd. - NO.1-3188,YUNGU ROAD, HEFEI EXPORT PROCESSING ZONE. ANHUI PROVINCE,CHINA Tech-Com(Shanghai) Computer Co Ltd - No.6 Ln.58,San-Zhuang Rd., Songjiang EPZ ShangHai, China Wistron InfoComm (Kunshan) Co.Ltd - 168# First Avenue, Kunshan Export Processing Zone, Kunshan, Jiangsu, China Compal information technology (kunshan) CO., LTD. - Address: No. 58, the 1st street, Kunshan Export Processing Zone, Jiangsu, P.R.O.C. CHINA Kunshan Hichain storage Co. Ltd - No. 88 Xinxiang Road Avenue Kunshan CBZ Wujiang Hichain warehousing LTD - No.2088 Pangjin road, Wujiang economic development area, Jiangsu, China",‎LOQ 15IAX9,‎Luna Grey,‎Ultra-Portable,‎15.6 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,,‎15IAX9,‎Intel,‎Intel Core i5,‎3.1 GHz,‎8,‎DDR5,‎DDR5 RAM,‎32 GB,‎SSD,‎USB,‎NVIDIA GeForce RTX,‎Intel,‎Dedicated,‎GDDR6,,‎PCI Express,‎Wi-Fi,‎802.11ax,‎4,‎Not Available,‎Windows 11,‎Yes,,‎4,‎Laptop,,‎3 kg 500 g
"Lenovo V15 Gen 4 Laptop, 15.6"" FHD Display, AMD Ryzen 3 7320U Processor, RJ-45, USB-C, HDMI, Windows 11 /MS Office (8GB LPDDR5 RAM 5500 MHz | 512GB PCIe SSD), Silver, 1 Year Brand Warranty",-71%,"₹94,990₹94,990","27,680.",‎Lenovo,‎Lenovo,‎V15,‎Black,‎Ultra-Portable,‎15.6 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,,‎V15,‎AMD,‎Amd Ryzen 3 7320U,‎4.1 GHz,‎4,‎DDR4,‎DDR4 SDRAM,‎16 GB,‎SSD,‎PCIE x 4,‎AMD Radeon 610M,‎AMD,‎Integrated,‎DDR5 SDRAM,,‎Integrated,"‎Bluetooth, Wi-Fi",‎802.11ax,‎1,,‎Windows 11 Pro,‎Yes,‎65 Watt Hours,‎2,‎Power Adapter,,‎1 kg 650 g
"Lenovo IdeaPad Slim 3, Intel Core i5-12450H, 12th Gen, 16GB RAM, 512GB SSD, FHD IPS, 14""/35.5cm, Windows 11, MS Office Home 2024, Grey, 1.37Kg, 83EQ0073IN, 1Yr ADP Free, Thin & Light Laptop",-23%,"₹65,900₹65,900","50,999.",‎Lenovo,"‎Lenovo, One of the below: Hefei Bitland Information Technology Co.,Ltd - No.4088 Jiuxiu Road National Hefei economic & technology development area Hefei Anhui China LCFC（Hefei) Electronics Technology Co., Ltd. - NO.1-3188,YUNGU ROAD, HEFEI EXPORT PROCESSING ZONE. ANHUI PROVINCE,CHINA Tech-Com(Shanghai) Computer Co Ltd - No.6 Ln.58,San-Zhuang Rd., Songjiang EPZ ShangHai, China Wistron InfoComm (Kunshan) Co.Ltd - 168# First Avenue, Kunshan Export Processing Zone, Kunshan, Jiangsu, China Compal information technology (kunshan) CO., LTD. - Address: No. 58, the 1st street, Kunshan Export Processing Zone, Jiangsu, P.R.O.C. CHINA Kunshan Hichain storage Co. Ltd - No. 88 Xinxiang Road Avenue Kunshan CBZ Wujiang Hichain warehousing LTD - No.2088 Pangjin road, Wujiang economic development area, Jiangsu, China",‎IdeaPad,‎i5-12th | FHD IPS | Office 2024,‎Thin & Light,‎14 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎48.4 x 29.8 x 7.2 cm; 1.37 kg,‎14IAH8,‎Intel,‎Core i5 Family,‎2 GHz,‎8,‎DDR5,‎DDR5 RAM,‎16 GB,‎512GB NVMe M.2 SSD,‎USB,‎Intel UHD Graphics,‎Intel,‎Integrated,‎Shared,,‎Integrated,‎Wi-Fi,‎802.11n,‎1,‎No Optical Drive,‎Windows 11 Home,‎Yes,‎47 Watt Hours,‎4,"‎Laptop, Power Adapter, User Guide",,‎1 kg 370 g
"Dell Inspiron 3530 Laptop, 13th Gen Intel Core i5-1334U Processor, 8GB, 512GB SSD, 15.6"" (39.62cm) FHD Display, Backlit Keyboard, Windows 11 Home + MSO'21 & 15 Month McAfee, Silver,1.62kg",-31%,"₹70,000₹70,000","48,511.",‎Dell,‎Dell India Pvt. Ltd.,‎Inspiron 3530,,,‎15.6 Inches,,,‎45.5 x 35.7 x 7.2 cm; 1.7 kg,,‎Intel,‎Core i5,‎1.8 GHz,‎1,‎DDR4,,‎32 GB,‎SSD,,‎Intel UHD Graphics 630,‎Intel,‎Integrated,‎Shared,,‎Integrated,,,,‎Not available,‎Windows 11 Home,‎Yes,‎2.1 Watt Hours,‎2,"‎Adapter, Laptop, User Manual",,‎1 kg 700 g
Virtutron 200 W High Power Car Inverter with Dual AC Outlets | USB 2.4A + 1A Outputs | 30 W Type-C Output and 12V DC to 220V AC | USB Q C3.0 Fast Laptop Charger with LED Display (Black),-62%,"₹1,88,900.00₹1,88,900.00","1,889.",‎VIRTUTRON,"‎Virtutron M-122,1st Floor, Greater Kailash - Part I, South Delhi -110048, Customer care no.- 7618441844, E-mail- support@virtutron.in, ‎Virtutron",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,‎China,‎250 g
"Lenovo IdeaPad Slim 3 Ryzen 5 5625U 15.6"" (39.6cm) FHD Thin and Light Laptop (16GB RAM/512GB SSD/Integrated AMD Radeon Graphics/Windows 11/Office Home 2024/Grey/1.6Kg), 82XM00QDIN",-28%,"₹59,090₹59,090","42,690.",‎Lenovo,"‎Lenovo, One of the below: Hefei Bitland Information Technology Co.,Ltd - No.4088 Jiuxiu Road National Hefei economic & technology development area Hefei Anhui China LCFC（Hefei) Electronics Technology Co., Ltd. - NO.1-3188,YUNGU ROAD, HEFEI EXPORT PROCESSING ZONE. ANHUI PROVINCE,CHINA Tech-Com(Shanghai) Computer Co Ltd - No.6 Ln.58,San-Zhuang Rd., Songjiang EPZ ShangHai, China Wistron InfoComm (Kunshan) Co.Ltd - 168# First Avenue, Kunshan Export Processing Zone, Kunshan, Jiangsu, China Compal information technology (kunshan) CO., LTD. - Address: No. 58, the 1st street, Kunshan Export Processing Zone, Jiangsu, P.R.O.C. CHINA Kunshan Hichain storage Co. Ltd - No. 88 Xinxiang Road Avenue Kunshan CBZ Wujiang Hichain warehousing LTD - No.2088 Pangjin road, Wujiang economic development area, Jiangsu, China",‎IdeaPad Slim 3,‎Arctic Grey,‎Thin & Light,‎6.67 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎48.29 x 35.9 x 7.6 cm; 1.62 kg,‎15ABR8,‎AMD,‎Ryzen 5,‎2.3,‎6,‎DDR4,‎DDR4 SDRAM,‎16 GB,‎SSD,‎USB,‎Integrated AMD Radeon Graphics,‎AMD,‎Integrated,‎Shared,,‎Integrated,"‎Bluetooth, Wi-Fi",‎Bluetooth,‎1,‎No Optical Drive,‎Windows 11 Home,‎Yes,‎47 Watt Hours,‎4,‎Laptop,‎China,‎1 kg 620 g
"Vantro 200W Car Power Inverter/Laptop Charger with 3 USB (6.2A Max) & 1 C Type(1 * 27WPD) Smart USB Ports, 2 AC Universal Outlets and 12V DC to 220V AC with QC3.0 Model P2",-60%,"₹5,999₹5,999","2,399.",‎VANTRO,"‎Vantro Industries India Pvt. Ltd., Vantro Industries India Pvt. Ltd.",,,,,,,,‎RS-NCPI-22,,,,,,,,,,,,,,,,,,,,,,,,,‎China,‎400 g
"Dell Latitude 3440/Core i3-1215U/8GB/512GB SSD/14 HD/Windows 11 Pro, Intel Dual Band Wi-Fi + BT5.1/UBU/1 Year Warranty with 1Y ADP",-39%,"₹57,641₹57,641","35,411.",‎Dell,"‎Dell, Dell",‎Latitude Notebook,‎Gray,‎Laptop,‎14 Inches,‎1366 x 768 pixels,‎1366 x 768 pixels,‎46.6 x 37 x 11.6 cm; 1.54 kg,‎Latitude 3440,‎Intel,‎Core i3,‎4.4,‎1,‎DDR4,‎DDR4 SDRAM,‎64 GB,‎SSD,‎USB,,‎Intel,‎Integrated,‎DDR4 SDRAM,,‎Integrated,‎Wi-Fi,‎802.11n,‎1,‎NO ODD,‎Windows 11 Pro,‎Yes,‎42 Watt Hours,‎3,‎Webcam,,‎1 kg 540 g
"Shopizone Laptop Sleeve fits Upto 11"" Laptop/MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene Carrying Bag Case Cover Sleeve Pouch, for Men and Women|Blue",-77%,"₹1,299₹1,299",299.,,‎SOMI SALE E-COMMERCE PRIVATE LIMITED,,‎Blue,,,,,,‎CA-BU-2237,,,,,,,,,,,,,,,,,,,,,,,,,‎China,‎132 g
"HP 15 (2025), Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" HD Display/Ash Grey/1.5 kg/MS Office 2021",-39%,"₹55,000₹55,000","33,650.",‎HP,‎HP,‎HP 15,‎Ash Grey,‎Laptop,‎15.6 Inches,‎1366 x 768 pixels,‎1366 x 768 pixels,‎35.9 x 23.5 x 1.8 cm; 1.5 kg,‎HP 15,‎Intel,‎Core i3,‎4.5 GHz,‎6,‎DDR4,‎DDR4 SDRAM,‎16 GB,‎SSD,‎Solid State,‎Intel UHD Graphics,‎Intel,‎Integrated,‎Shared,,‎Integrated,"‎Bluetooth, Wi-Fi","‎802.11ax, Bluetooth",‎1,,‎Windows 11 Home,,‎42 Watt Hours,‎3,"‎LAPTOP, POWER ADAPTER, USER GUIDE",,‎1 kg 500 g
"ANCIARY Full Laptop Skin Bubble-Free HD Quality Sticker for Laptops Upto 15.6"" Compatible with Apple/Dell/HP/Lenovo/Acer/Asus/Sony (Dustproof|Waterproof|Scratchproof|Reusable) - Day Dreaming FLBK1",-65%,₹499₹499,174.,‎ANCIARY,"‎ST CO, ST CO",,,,,,,,‎DAY DREAM FL BK1,,,,,,,,,,,,,,,,,,,,,,,,,‎India,‎90 g
"Lenovo IdeaPad Slim 3 14th Gen Intel Core 5 15.6 inch (39.6cm) FHD IPS Laptop (16GB RAM/512GB SSD/Windows 11/MS Office 2021/Backlit Keyboard/1Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg), 83E6001UIN",-45%,"₹95,090₹95,090","51,990.",‎Lenovo,"‎Lenovo, One of the below: Hefei Bitland Information Technology Co.,Ltd - No.4088 Jiuxiu Road National Hefei economic & technology development area Hefei Anhui China LCFC（Hefei) Electronics Technology Co., Ltd. - NO.1-3188,YUNGU ROAD, HEFEI EXPORT PROCESSING ZONE. ANHUI PROVINCE,CHINA Tech-Com(Shanghai) Computer Co Ltd - No.6 Ln.58,San-Zhuang Rd., Songjiang EPZ ShangHai, China Wistron InfoComm (Kunshan) Co.Ltd - 168# First Avenue, Kunshan Export Processing Zone, Kunshan, Jiangsu, China Compal information technology (kunshan) CO., LTD. - Address: No. 58, the 1st street, Kunshan Export Processing Zone, Jiangsu, P.R.O.C. CHINA Kunshan Hichain storage Co. Ltd - No. 88 Xinxiang Road Avenue Kunshan CBZ Wujiang Hichain warehousing LTD - No.2088 Pangjin road, Wujiang economic development area, Jiangsu, China",‎IdeaPad Slim 3,‎Grey,‎Thin & Light,‎15.6,‎1920 x 1200 pixels,‎1920 x 1200 pixels,‎48.2 x 33 x 7.6 cm; 1.62 kg,‎15IRU9,‎Intel,‎Intel Core 5,‎1.4,‎10,‎DDR5,‎DDR5 RAM,‎16 GB,‎512GB NVMe M.2 SSD,‎USB,‎Integrated Intel Graphics,‎Intel,‎Integrated,‎Shared,,‎Integrated,‎Wi-Fi,‎802.11ax,‎1,‎No Optical Drive,‎Windows 11 Home,‎Yes,‎47 Watt Hours,‎4,‎Laptop,,‎1 kg 620 g
"HP Laptop 15, Enhanced by AI, AMD Ryzen 5 7535HS, 15.6-inch (39.6cm), FHD, 8GB DDR5, 512GB SSD, AMD Radeon Graphics, 1080p FHD Camera w/Privacy Shutter, Backlit KB (Win 11, Silver, 1.59kg), fc1004AU",-23%,"₹54,552₹54,552","41,990.",‎HP,"‎HP, HP India Sales Pvt. Ltd.",‎fc1004AU,‎Silver,‎Netbook,‎39.6 Centimetres,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎51.79 x 31.1 x 7 cm; 1.59 kg,‎AK6C7PA,‎AMD,‎Ryzen 5,‎4.55 GHz,‎1,‎DDR5,‎DDR5 RAM,‎8 GB,‎SSD,‎USB,,‎AMD,‎Integrated,‎VRAM,,‎Integrated,"‎Bluetooth, Wi-Fi",‎Bluetooth,‎1,,‎Windows 11 Home,‎Yes,‎41 Watt Hours,‎3,"‎Laptop, charger",,‎1 kg 590 g
"Acer Aspire 3, 13th Gen, Intel Core i5-1334U Processor Laptop with 35.56 cm (14"") FHD LED-Backlit IPS Display (16GB RAM/512GB SSD/Intel Graphics/Win11Home) A324-53 Backlit Keyboard Steel Gray 1.45KG",-36%,"₹66,999₹66,999","42,970.",‎acer,"‎Acer, Tech Front Chongqing Computer Co Ltd 18 ZONGBAO ROAD SHAPINGBA DISTRICT Chongqing China 401332",‎Aspire 3,"‎Gray, 16GB/512GB/14.1""",‎Laptop,‎14 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎45.4 x 31.6 x 9.4 cm; 1.45 kg,‎A324-51,‎Intel,‎Core i5,‎3.3 GHz,‎1,‎DDR4,‎DDR4 SDRAM,‎64 GB,‎SSD,‎Solid State,,‎Intel,‎Integrated,‎DDR4 SDRAM,,‎Integrated,"‎Bluetooth, Wi-Fi",‎Bluetooth,‎1,,‎Windows 11 Home,‎Yes,‎45.6 Watt Hours,‎2,"‎1U (contains Laptop 1N, Power cord 1N, Adapter 1N, User Manual 1N)",,‎1 kg 450 g
Galaxsia Indian Army D1 Full Body Vinyl Laptop Skin/Sticker/Cover Upto 15.6 Inches Laptops Laminated-Removable-HD Quality Compatible for Hp-Dell-Sony-Lenovo-Asus etc.(15x10 Inches),-50%,₹599₹599,299.,‎Galaxsia,"‎Galaxsia II galaxy.designslko@gmail.com, Galaxsia II galaxy.designslko@gmail.com",,,‎Case,,,,,‎GALAXSIA-ARMY-001-GR NEW,,,,,,,,,,,,,,,,,,,,,,,,,,‎60 g
"ULTIMUS Pro Intel Celeron Dual Core Laptop 8GB RAM, 256GB M.2 SSD Expandable~512GB Intel HD Graphics 2.0x1 3.0x1 USB HDMI Sd Card Slot ‎LPDDR4 Dual Speaker Dual Microphone Win 11 Home 14.1,1.2Kg Gray",-53%,"₹35,990₹35,990","16,845.",‎FUTOPIA,"‎Futopia Global Pvt Ltd, ‎Futopia Global Pvt Ltd",‎NU14U3INC54BN,‎Gray,‎Laptop,‎14.1 Inches,‎1366 x 768 pixels,‎1366 x 768 pixels,‎39.4 x 32.7 x 9 cm; 1.2 kg,‎NU14U3INC54BN,‎Intel,‎Celeron N4020,‎1.1 GHz,‎2,"‎DDR4, LPDDR4",‎DDR4 SDRAM,‎8 GB,‎SSD,‎PCIE x 2,‎Intel UHD Graphics 600,‎Intel,‎Integrated,‎DDR4 SDRAM,,‎Integrated,‎Bluetooth,"‎802.11a/b/g/n, Bluetooth",‎1,,‎Windows 11 Home,‎Yes,,‎2,"‎Charger, Laptop, Warranty Card",‎India,‎1 kg 200 g
"ASUS WT200 /Ambidextrous Design,Runs on 1 AA Battery- Upto 15 Months Life, 1200 DPI Wireless Optical Mouse (2.4GHz Wireless, Blue)",-84%,"₹3,750₹3,750",599.,‎ASUS,"‎ASUS, DONGGUAN INTECH ELECTRONICS CORP. 1&2 FLOOR, BUILDING A, NO. 9, LONGCHENG STREET, XIEKENG VILLAGE, QINGXI TOWN, DONGGUAN CITY,GUANGDONG PROVINCE, CHINA",‎WT200,‎Blue,,,,,,‎WT200,,,,,,,,,,,,,,,,,,,,‎Windows XP,‎No,,,"‎Wireless Mouse, USB Receiver, User Documentation",‎China,‎73 g
"HP Laptop 15s, 12th Gen Intel Core i3-1215U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 1TB SSD, Intel UHD Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.69 kg), fy5005TU",-16%,"₹49,999₹49,999","41,990.",‎HP,"‎HP, HP India Sales Pvt. Ltd.",‎HP Laptop,"‎Natural Silver, 1TB SSD",‎Netbook,‎39.6 Centimetres,‎1920 x 1080 pixels,‎1920 x 1080 pixels,,‎15s-fy5005TU,‎Intel,‎Core i3,‎4.4 GHz,‎1,‎DDR4,‎DDR4 SDRAM,‎16 GB,‎SSD,,‎Intel UHD Graphics,‎Intel,‎Integrated,‎VRAM,,‎Integrated,"‎Bluetooth, Wi-Fi",‎802.11ac,,,‎Windows 11 Home,‎Yes,‎41 Watt Hours,‎3,"‎Laptop, Power Adapter, User Manual",,‎1 kg 690 g
"HP 15 (2025), Celeron 8 GB 256 GB SSD 11 Thin and Light",-52%,"₹46,990₹46,990","22,450.",‎HP,‎HP,‎HP 15,‎Ash Grey,‎Laptop,‎15.6 Inches,‎1366 x 768 pixels,‎1366 x 768 pixels,‎52 x 31.5 x 6.9 cm; 1.5 kg,‎HP 15,‎Intel,‎Celeron N,‎1.1 GHz,‎2,‎DDR4,‎DDR4 SDRAM,‎16 GB,‎SSD,‎Solid State,‎Intel UHD Graphics,‎Intel,‎Integrated,‎Shared,,‎Integrated,"‎Bluetooth, Wi-Fi","‎802.11ax, Bluetooth",‎1,,‎Windows 11 Pro,,‎42 Watt Hours,‎3,"‎LAPTOP, POWER ADAPTER, USER GUIDE",,‎1 kg 500 g
"ULTIMUS Pro Intel Celeron Dual Core Laptop 8GB RAM, 256GB M.2 SSD Expandable~512GB Intel HD Graphics 2.0x1 3.0x1 USB HDMI Sd Card Slot ‎LPDDR4 Dual Speaker Dual Microphone Win 11 Home 14.1,1.2Kg Gray",-53%,"₹35,990₹35,990","16,845.",‎FUTOPIA,"‎Futopia Global Pvt Ltd, ‎Futopia Global Pvt Ltd",‎NU14U3INC54BN,‎Gray,‎Laptop,‎14.1 Inches,‎1366 x 768 pixels,‎1366 x 768 pixels,‎39.4 x 32.7 x 9 cm; 1.2 kg,‎NU14U3INC54BN,‎Intel,‎Celeron N4020,‎1.1 GHz,‎2,"‎DDR4, LPDDR4",‎DDR4 SDRAM,‎8 GB,‎SSD,‎PCIE x 2,‎Intel UHD Graphics 600,‎Intel,‎Integrated,‎DDR4 SDRAM,,‎Integrated,‎Bluetooth,"‎802.11a/b/g/n, Bluetooth",‎1,,‎Windows 11 Home,‎Yes,,‎2,"‎Charger, Laptop, Warranty Card",‎India,‎1 kg 200 g
"ASUS WT200 /Ambidextrous Design,Runs on 1 AA Battery- Upto 15 Months Life, 1200 DPI Wireless Optical Mouse (2.4GHz Wireless, Blue)",-84%,"₹3,750₹3,750",599.,‎ASUS,"‎ASUS, DONGGUAN INTECH ELECTRONICS CORP. 1&2 FLOOR, BUILDING A, NO. 9, LONGCHENG STREET, XIEKENG VILLAGE, QINGXI TOWN, DONGGUAN CITY,GUANGDONG PROVINCE, CHINA",‎WT200,‎Blue,,,,,,‎WT200,,,,,,,,,,,,,,,,,,,,‎Windows XP,‎No,,,"‎Wireless Mouse, USB Receiver, User Documentation",‎China,‎73 g
"HP Laptop 15s, 12th Gen Intel Core i3-1215U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 1TB SSD, Intel UHD Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.69 kg), fy5005TU",-16%,"₹49,999₹49,999","41,990.",‎HP,"‎HP, HP India Sales Pvt. Ltd.",‎HP Laptop,"‎Natural Silver, 1TB SSD",‎Netbook,‎39.6 Centimetres,‎1920 x 1080 pixels,‎1920 x 1080 pixels,,‎15s-fy5005TU,‎Intel,‎Core i3,‎4.4 GHz,‎1,‎DDR4,‎DDR4 SDRAM,‎16 GB,‎SSD,,‎Intel UHD Graphics,‎Intel,‎Integrated,‎VRAM,,‎Integrated,"‎Bluetooth, Wi-Fi",‎802.11ac,,,‎Windows 11 Home,‎Yes,‎41 Watt Hours,‎3,"‎Laptop, Power Adapter, User Manual",,‎1 kg 690 g
RIONTO Prime Laptop Bags for Men Office Use | Upto 15.6 inch | Expandable Bottom | Mobile & Pen Compartment with Multiple Organizers | PU Leather | Professional Office Bag for Man & Women - Tan,-32%,"₹2,199₹2,199","1,499.",‎RIONTO,"‎Rionto, Rionto Innovations, Madhapur, Hyderabad, Customer Support: +91 95422 95514",‎Messenger Bag,‎Tan,,,,,,‎AA-9LK6-0KLX,,,,,,,,,,,,,,,,,,,,,‎No,,,"‎Messenger Bag, Adjustable Shoulder Strap",‎India,‎840 g
A1TECH 8GB DDR5 4800MHz SODIMM PC5-4800B-SC0 1Rx16 1.1V SO-DIMM 262-Pin Laptop Notebook RAM Memory Module (HMCG66MEBSA092N BA) (OEM) (3 Year Warranty),-68%,"₹5,999₹5,999","1,899.",‎A1TECH,‎A1TECH,,,‎SO-DIMM,,,,,,,,,,‎DDR5,,,,,,,,,,,,,,,,,,,,‎India,‎30 g
"BigPlayer 12.7mm Hard Drive Caddy – 2.5” to 3.5” SSD/HDD Converter for Laptop & Desktop Mounting Kit for Easy Installation, Durable Design",-67%,₹599₹599,199.,,"‎PremiumAV | +91-9311122789 | maya@maya123.com, PremiumAV | +91-9311122789 | maya@maya123.com",,,‎2.5 Inches,,,,,‎MST-1322,,,,,,,,,,,,,,,,,,,,,,,,,‎India,100 g
"Lenovo 15 (2025), Intel Celeron Dual Core N4500 - (8 GB/256 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" FHD Display/Black/1.6 kg/MS Office 2021",-40%,"₹39,990₹39,990","23,900.",‎Lenovo,‎Lenovo,‎Lenovo 15,‎Black,‎Laptop,‎15.6 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎32.3 x 22.1 x 2.1 cm; 1.5 kg,‎Lenovo 15,‎Intel,‎Celeron,‎1.1 GHz,‎2,‎DDR4,‎DDR4 SDRAM,‎8 GB,‎SSD,‎Solid State,‎Intel UHD Graphics,‎Intel,‎Integrated,‎Shared,,‎Integrated,"‎Bluetooth, Wi-Fi","‎802.11ax, Bluetooth",‎1,,‎Windows 11 Pro,‎Yes,‎65 Watt Hours,‎2,"‎LAPTOP, POWER ADAPTER, USER GUIDE",,‎1 kg 500 g
"Lemorele USB C Hub Docking Station 7-in-1, Dual HDMI 4K 60Hz Display Adapter for MacBook Pro/Air, Dell, HP, Surface & Windows",-37%,"₹4,399₹4,399","2,754.",‎Lemorele,‎Lemorele,,,,,,,,‎TC510B,,,,,,,,,,,,,,,,,,,,"‎Windows, macOs, Linux, Chrome Os, Android",,,,,‎China,‎49 g
"DELL 14 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14.0"" HD Display/Grey/1.5 kg/MS Office 2021/1 Year ADP Warranty",-60%,"₹88,990₹88,990","35,990.",‎Dell,‎DELL,‎Latitude 14,‎Grey,‎Laptop,‎14 Inches,‎1366 x 768 pixels,‎1366 x 768 pixels,‎41.79 x 34.9 x 6.2 cm; 1.5 kg,‎DELL 14,‎Intel,‎Core i3-1215U,‎4.4 GHz,‎6,‎DDR4,‎DDR4 SDRAM,‎16 GB,‎SSD,‎Solid State,‎Intel UHD Graphics,‎Intel,‎Integrated,‎Shared,,‎Integrated,"‎Bluetooth, Wi-Fi","‎802.11ax, Bluetooth",‎1,,‎Windows 11 Home,,‎38 Watt Hours,‎2,"‎LAPTOP, POWER ADAPTER, USER GUIDE",,‎1 kg 500 g
