Product_Name,Discount,MRP,Selling_Price,Brand,Manufacturer,Series,Colour,Form_Factor,Standing_Screen_Display_Size,Screen_Resolution,Resolution,Package_Dimensions,Item_Model_Number,Processor_Brand,Processor_Type,Processor_Speed,Processor_Count,Memory_Technology,Computer_Memory_Type,Maximum_Memory_Supported,Hard_Disk_Description,Hard_Drive_Interface,Graphics_Coprocessor,Graphics_Chipset_Brand,Graphics_Card_Description,Graphics_RAM_Type,Graphics_Card_RAM_Size,Graphics_Card_Interface,Connectivity_Type,Wireless_Type,Number_of_HDMI_Ports,Optical_Drive_Type,Operating_System,Are_Batteries_Included,Lithium_Battery_Energy_Content,Number_of_Lithium_Ion_Cells,Included_Components,Country_of_Origin,Item_Weight
"ASUS TUF Gaming A15, 15.6"" FHD (1920 x 1080), AMD Ryzen 7 7435HS, (16GB RAM/512GB SSD/RTX 3050/Windows 11/M365 Basic (1Year)*/Office Home 2024/Graphite Black/2.3 kg), FA506NCR-HN275WS",-29%,"₹91,990₹91,990","64,990.",‎ASUS,"‎ASUS, INVENTEC (CHONGQING) CORPORATION, NO.66, WEST DISTRICT 2ND RD, SHAPINGBA DISTRICT, CHONGQING, CHINA 401331",‎ASUS TUF Gaming A15,‎Graphite Black,‎Clamshell,‎15.6 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎42.9 x 31.4 x 10.3 cm; 2.3 kg,‎FA506NCR-HN275WS,‎AMD,‎Ryzen 7,‎3.1 GHz,‎8,‎DDR5,‎DDR5 RAM,‎64 GB,‎SSD,‎USB,‎NVIDIA GeForce RTX 3050,‎NVIDIA,‎Dedicated,‎GDDR6,,‎Integrated,‎Bluetooth,‎802.11ax,‎1,‎No Optical Storage,‎Windows 11 Home,‎Yes,‎48 Watt Hours,‎3,"‎Laptop, Power Adaptor, User Guide, Warranty Documents",‎China,‎2 kg 300 g
"DELL 14 (2025) Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Intel Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.1"" FHD Display/Grey/1.5 kg/MS Office 2021/3 Years ADP Warranty",-35%,"₹85,000₹85,000","54,980.",‎Dell,‎DELL,‎Latitude 14,‎Grey,‎Laptop,‎14.1 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎33 x 21 x 1.6 cm; 1.5 kg,‎Dell 14,‎Intel,‎Core i5,‎4.6 GHz,‎10,‎DDR5,‎DDR5 RAM,‎32 GB,‎SSD,‎Solid State,‎Intel UHD Graphics,‎Intel,‎Integrated,‎Shared,,‎Integrated,"‎Bluetooth, Wi-Fi","‎802.11ax, Bluetooth",‎1,,‎Windows 11 Pro,,‎42 Watt Hours,‎3,"‎LAPTOP, POWER ADAPTER, USER GUIDE",,‎1 kg 500 g
"MSI Thin 15, Intel 13th Gen. Core i5-13420H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050,GDDR6 4GB/Cosmos Gray/1.86Kg), B13UC-1805IN",-34%,"₹82,990₹82,990","54,990.",‎MSI,"‎MICRO-STAR INTERNATIONAL CO., LTDNo.88, East Qianjin Road Kunshan City Jiangsu China, MSI",‎Thin 15,‎Cosmos Gray,‎Laptop,‎40 Centimetres,‎1920 x 1080 pixels,‎1920 x 1080 pixels,,‎B13UC-1805IN,‎Intel,‎Core i5,‎1.5,‎1,‎DDR4,‎DDR4 SDRAM,‎64 GB,‎SSD,‎NVMe,‎NVIDIA GeForce RTX 3050,‎NVIDIA,‎Dedicated,‎GDDR6,,‎PCI Express,‎Wi-Fi,‎802.11bgn,‎1,,‎Windows 11 Home,‎Yes,‎52.4 Watt Hours,‎3,"‎Laptop, Power Adapter, User Guide",‎China,‎1 kg 860 g
"Dell Inspiron 3530, Intel Core i7 13th Gen - 1355U, 16GB RAM, 512GB SSD, FHD 15.6""/39.62 cm, Windows 11, Office H&S 2024, Silver, 1.62kg, Backlit KB, M365, 15 Month McAfee, Thin & Light Laptop",-15%,"₹81,595.36₹81,595.36","69,490.",‎Dell,"‎Dell India Pvt. Ltd., Dell India Pvt. Ltd.",‎Inspiron,‎Silver MSO'24,‎Clamshell,‎15.6 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎45.79 x 35.4 x 7.1 cm; 1.62 kg,‎i7-1355U,‎Intel,‎Core i7,‎5 GHz,‎1,‎DDR4,‎DDR4 SDRAM,‎16 GB,‎SSD,‎USB,‎Intel UHD Graphics,‎Intel,‎Integrated,‎DDR4 SDRAM,,‎Integrated,‎Wi-Fi,‎802.11ax,‎1,‎No Optical Device,‎Windows 11 Home,‎Yes,‎54 Watt Hours,‎4,‎Laptop | Power Cable |User Manual,‎China,‎1 kg 620 g
"ASUS Gaming V16 (2025) 14th Gen,Intel Core 7 240H Gaming Laptop (RTX 4050-6GB/16GB RAM/512GB SSD/Windows 11 Home/16/144Hz/M365*/Office Home 2024, Matte Black,1.95 Kg),V3607VU-RP275WS",-25%,"₹1,13,990₹1,13,990","85,990.",‎ASUS,"‎ASUS, DIGITEK (CHONGQING) Limited, B01 SEC C Airport Function Zone Lianglu Cuntan Free Trade Port Area, Yubei District, China",‎ASUS Vivobook 16,‎Black | Core 7 240H,‎gaming,‎16 Inches,‎1920 x 1200 pixels,‎1920 x 1200 pixels,‎49 x 37.7 x 6.5 cm; 1.95 kg,‎V3607VU-RP275WS,‎Intel,‎Intel Core 7,‎2.5 GHz,‎10,‎DDR5,‎DDR5 RAM,‎16 GB,‎SSD,‎USB,‎NVIDIA GeForce RTX 4050,‎Intel,‎Integrated,‎GDDR6,,‎Integrated,‎Wi-Fi,‎Bluetooth,‎1,‎No Optical Storage,‎Windows 11 Home,‎Yes,‎63 Watt Hours,‎3,"‎Laptop, Power Adaptor, User Guide, Warranty Documents",‎China,‎1 kg 950 g
"HP Chromebook X360 Intel Celeron N4120 14 inch(35.6 cm) Micro-Edge, Touchscreen, 2-in-1 Laptop (4GB RAM/64GB eMMC/Chrome OS/Intel UHD Graphics,1.49Kg), 14a-ca0506TU",-16%,"₹32,295₹32,295","26,990.",‎HP,"‎HP, HP India Sales Pvt. Ltd.",‎Chromebook,‎Silver,‎Convertible,‎14 Inches,‎1366 x 768 pixels,‎1366 x 768 pixels,,‎14a-ca0506TU,‎Intel,‎Celeron N4020,‎1.1 GHz,‎1,‎LPDDR4,‎DDR4 SDRAM,‎4 GB,‎SSD,‎Solid State,‎Intel UHD Graphics,‎Intel,‎Integrated,,,‎Integrated,"‎Bluetooth, Wi-Fi",‎802.11a/b/g/n/ac,,‎No Optical Drive,‎Chrome OS,‎Yes,‎47 Watt Hours,‎2,"‎Chromebook, Battery, AC Adapter, User Guide, Manuals",‎China,‎1 kg 490 g
"Chuwi GemiBook Plus 15.6'' Laptop Intel N150(up to 3.60 GHz) 16GB LPDDR5 RAM 512GB SSD| Windows 11| Intel Graphics| IPS FHD 2K, Laptop for Office, Movie, Study| HDMI, WiFi 6, BT5.2, USB 3.0, Webcam",-47%,"₹44,990₹44,990","23,990.",‎Chuwi,‎CHUWI INDIA,‎GemiBook Plus,‎Iron Gray,‎Ultra-Portable,‎15.6 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎47.6 x 29.6 x 7.3 cm; 1.7 kg,‎GemiBook Plus,‎Intel,,‎3.4 GHz,‎1,‎LPDDR4,‎DDR4 SDRAM,‎16 GB,‎SSD,‎ATA-5,‎N150,‎Intel,‎Integrated,,,,"‎Bluetooth, Wi-Fi",‎802.11ax,,,‎Windows 11,,,,,,‎1 kg 700 g
"Alienware New 16 Area-51 Gaming Laptop, AI Enabled Core Ultra 9 275HX Processor, 64GB DDR5, 2TB SSD, RTX 5090, 24 GB GDDR7 Graphics, 16.0"" WQXGA 240Hz 500 nits Display, Liquid Teal Color, 3.4kg",-20%,"₹6,07,700₹6,07,700","4,84,990.",‎Alienware,"‎Dell India Pvt Ltd, Dell India Pvt Ltd",‎Alienware 16 Area-51 Gaming Laptop,‎Black,‎gaming laptop,‎16 Inches,,,‎55.6 x 37.6 x 8 cm; 3.4 kg,,‎Intel,‎Intel Core Ultra 9,‎5.4 GHz,‎1,‎DDR5,,‎64 GB,‎SSD,‎USB,‎RTX 5090,‎NVIDIA,‎Dedicated,‎GDDR7,,‎PCI Express,‎Wi-Fi,‎Bluetooth,‎1,‎No Optical Drive,‎Windows 11 Home,‎Yes,‎96 Watt Hours,‎6,"‎Laptop, Manual, Adapter",‎China,‎3 kg 400 g
"Dell Inspiron 3530 Laptop, 13th Generation Intel Core i7-1355U Processor, 16GB, 512GB, 15.6"" (39.62cm) FHD 120Hz Display, Backlit KB, Windows 11 + MSO'21, 15 Month McAfee, Silver, Thin & Light-1.62kg",-25%,"₹88,997₹88,997","66,900.",‎Dell,"‎DELL, Dell",‎Dell Inspiron 3530,‎Silver With Microsoft Office,‎Clamshell,‎15.6 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎48.5 x 45.7 x 6.9 cm; 1.6 kg,‎Inspiron 3530,‎Intel,‎68LC040,‎3.4,‎1,‎DDR4,‎DDR4 SDRAM,‎16 GB,‎SSD,‎Serial ATA,‎Intel UHD Graphics,‎Intel,‎Integrated,‎DDR4 SDRAM,,‎Integrated,‎Wi-Fi,‎Bluetooth,‎1,‎No Optical Device,‎Windows 11,‎Yes,‎54 Watt Hours,‎1,"‎‎‎User Manual, Laptop, Charger & Adapter",,‎1 kg 600 g
"ASUS Vivobook 16,Intel Core Ultra 5 (Series 2),Thin & Light(Intel iGPU/16GB RAM/512GB SSD/FHD+/16""/60Hz/Backlit Keyboard/Windows 11/M365 Basic (1Year)*/Office Home 2024/Silver/1.88 kg) X1607CA-MB142WS",-27%,"₹93,990₹93,990","68,990.",‎ASUS,"‎ASUS, TECH FRONT ( CHONGQING) Computer Co. Ltd, NO 18 , Zongbao Road, Shapingba Dist,Chongquing, China",‎ASUS Vivobook 16,‎Cool Silver,‎Clamshell,‎16 Inches,‎1920 x 1200 pixels,‎1920 x 1200 pixels,‎48.79 x 32.29 x 6.5 cm; 1.88 kg,‎X1607CA-MB142WS,‎Intel,‎Intel Core Ultra 5,‎1.7 GHz,‎14,‎DDR5,‎DDR5 RAM,‎16 GB,‎SSD,‎USB,,‎Intel,‎Integrated,‎Shared,,‎Integrated,‎Wi-Fi,‎802.11ax,‎1,‎No Optical Storage Device,‎Windows 11 Home,‎Yes,,‎3,"‎Laptop, Power Adaptor, User Guide, Warranty Documents",‎China,‎1 kg 880 g
"Lenovo ThinkBook 16 AMD Ryzen 5 7535HS (8GB RAM/512GB SSD/Win 11 Home/Office 2024/Backlit Keyboard/Fingerprint) 16"" WUXGA IPS 300 Nits Thin & Light Laptop/1Y Warranty/Aluminium Top/1.7kg, 21MWA0BRIN",-46%,"₹85,000₹85,000","45,505.",‎Lenovo,"‎Lenovo, Lenovo",‎ThinkBook 16,‎Silver,‎laptop,‎16 Inches,‎1920 x 1200 pixels,‎1920 x 1200 pixels,‎50 x 26.8 x 7.4 cm; 1.7 kg,‎21MWA0BRIN,‎AMD,‎Ryzen 5,‎3.3,‎1,‎DDR5,‎DDR5 RAM,‎64 GB,‎SSD,‎USB,‎AMD Radeon 680M,‎AMD,‎Integrated,‎Shared,,‎Integrated,‎Wi-Fi,‎802.11ax,‎1,‎No Optical Drive,‎Windows 11 Home,‎Yes,‎45 Watt Hours,‎3,"‎Laptop, User manual, Adapter",‎China,‎1 kg 700 g
"ASUS Vivobook 16X,Intel Core i7-13620H,Creator/Gaming Laptop(RTX 3050-4GB/16GB RAM/512GB SSD/FHD+/16""/144Hz/Backlit Keyboard/M365 Basic (1Year)*/Office Home 2024/Cool Silver/1.8 Kg) K3605VC-RP492WS",-33%,"₹1,02,990₹1,02,990","68,990.",‎ASUS,"‎ASUS, TECH FRONT (CHONGQING) COMPUTER CO. LTD. NO. 18, ZONGBAO ROAD, SHAPINGBA DISTRICT CHONGQING, CHINA",‎ASUS Vivobook 16X,‎Cool Silver,‎gaming laptop,‎16 Inches,‎1920 x 1200 pixels,‎1920 x 1200 pixels,‎49.6 x 31.5 x 6.2 cm; 1.8 kg,‎K3605VC-RP492WS,‎Intel,‎Intel Core i7,‎2.4 GHz,‎10,‎DDR4,‎DDR4 SDRAM,‎16 GB,‎SSD,‎USB,‎NVIDIA GeForce RTX 3050,‎NVIDIA,‎Integrated,‎GDDR6,,‎Integrated,‎Wi-Fi,‎Bluetooth,‎1,‎No Optical Storage,‎Windows 11 Home,‎Yes,‎50 Watt Hours,‎3,"‎Laptop, Power Adaptor, User Guide, Warranty Documents",‎China,‎1 kg 800 g
"Lenovo 14 (2025), Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.4 kg/MSO 2021",-38%,"₹55,000₹55,000","34,200.",‎Lenovo,‎Lenovo,‎Lenovo 14,‎Iron Grey,‎Laptop,‎14 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎32.3 x 22.1 x 1.8 cm; 1.4 kg,‎Lenovo 14,‎Intel,‎Core i3,‎4.5 GHz,‎6,‎DDR4,‎DDR4 SDRAM,‎32 GB,‎SSD,‎Solid State,‎Intel UHD Graphics,‎Intel,‎Integrated,‎Shared,,‎Integrated,"‎Bluetooth, Wi-Fi","‎802.11ax, Bluetooth",‎1,,‎Windows 11 Pro,,‎38 Watt Hours,‎2,"‎LAPTOP, POWER ADAPTER, USER GUIDE",,‎1 kg 400 g
"MSI Raider 18, Intel Series 2 Core Ultra 9 285HX, 46cm UHD+ 120Hz Gaming Laptop (64GB/4TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 5090, GDDR7 24GB/Core Black/3.6Kg) A2XWJG-253IN",-11%,"₹5,59,990₹5,59,990","4,98,990.",‎MSI,"‎MICRO-STAR INTERNATIONAL CO., LTDNo.88, East Qianjin Road Kunshan City Jiangsu China, MSI",‎Raider 18 HX AI A2XWJG,‎Core Black,‎gaming laptop,‎40 Centimetres,‎3840 x 2400,‎3840 x 2400,‎54.9 x 41.4 x 17.7 cm; 3.6 kg,‎9S7-182462-253,‎Intel,‎Intel Core Ultra 9,‎2.8 GHz,‎1,‎DDR5,,‎96 GB,‎SSD,‎USB,‎NVIDIA GeForce RTX 5090,‎NVIDIA,‎Dedicated,‎GDDR7,,‎PCI Express,‎Wi-Fi,‎Bluetooth,‎1,,‎Windows 11 Home,‎Yes,‎99.99 Watt Hours,‎4,"‎Laptop, Power Adaptor, User Guide",,‎3 kg 600 g
"HP Pavilion Plus, 13th Gen Intel Core i5-1335U Laptop (16GB DDR5, 512GB SSD) IPS WUXGA Anti-Glare, 14""/35.6cm, Win 11, Office 21, Silver, 1.44kg, Intel Iris Xe Graphics, 5MP IR Camera, ew0116TU",-16%,"₹82,929₹82,929","69,490.",‎HP,"‎HP, SG68- Wistron Wistron Infocomm ( Chongqing) Co.Ltd., No.18-9, Baohong Avenue, Wangjia Sub-District, Yubei District, Chongqing (China)",‎HP Laptop,‎Silver,‎Laptop,‎14 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,,‎9U100PA,‎Intel,‎Core i5,‎4.6 GHz,‎10,‎Lpddr 5,‎DDR5 RAM,‎16 GB,‎SSD,‎USB,‎Intel Iris Xe Graphics,‎Intel,‎Integrated,‎DDR5 SDRAM,,‎Integrated,‎Wi-Fi,‎802.11ax,‎1,,‎Windows 11 Home,‎Yes,‎51 Watt Hours,‎3,"‎Laptop, Power Adapter, User Manual",‎China,‎2 kg 160 g
"Dell 15 Intel Core i5 13th Gen - 1334U, 16GB DDR4 RAM, 512GB SSD, FHD 15.6""/39.62 cm, Windows 11, MSO'21, Silver, 1.62kg, 120Hz 250 nits, Backlit KB, 15 Month McAfee, Thin & Light Laptop",-21%,"₹73,163₹73,163","57,990.",‎Dell,"‎Dell India Pvt Ltd, Dell India Pvt Ltd",‎Inspiron,‎Silver,‎Standard Laptop,‎15.6 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,,‎3530,‎Intel,‎Core i5,‎4.6 GHz,‎1,‎DDR4,‎DDR4 SDRAM,‎16 GB,‎SSD,‎USB,‎Intel UHD Graphics,‎Intel,‎Integrated,‎Shared,,‎Integrated,‎Wi-Fi,‎802.11ac,‎1,,‎Windows 11 Home,‎Yes,‎41 Watt Hours,‎3,"‎‎‎Laptop, Battery, AC Adapter, User Guide, Manuals",‎China,‎1 kg 620 g
"acer TravelLite Business Laptop, 13th Gen, Intel Core i3-1305U Processor (Windows 11 Home/16 GB RAM/512 GB SSD) TL14-52M with 35.5 cm (14"") Full HD Display, 1.34 kg",-12%,"₹50,000₹50,000","44,147.",‎acer,"‎Kapok Computer (Kunshan) Co., Ltd. No.200. The 2nd Road, Comprehensive Bonded Zone,Kunshan City, Jiangsu Province, P.R. China,Kunshan City, China-215300, acer",‎TravelLite,‎Silver,‎Ultra-Portable,‎14 Inches,,,‎49 x 31.4 x 9 cm; 1.34 kg,‎TL14-52M,‎Intel,‎Core i3,‎1.6 GHz,‎1,‎DDR4,,‎64 GB,‎SSD,‎Solid State,‎Intel UHD Graphics,‎Intel,‎Integrated,‎SDRAM,,‎Integrated,,,,,‎Windows 11 Home,‎Yes,‎36 Watt Hours,,"‎‎1U (contains Laptop 1N, Power cord 1N, Adapter 1N, User Manual 1N)",‎China,‎1 kg 340 g
"Klenzmo by Kleenest Screen & Camera Lens Cleaner Spray with Microfiber Cloth | Cleans Laptop, TV, Mobile, Display & Camera Lenses | 250 ml",-27%,₹548₹548,398.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ASUS Vivobook 16,Snapdragon X,Copilot+ AI PC(Qualcomm Adreno iGPU/45TOPS/16GB RAM/512GB SSD/FHD+/16""/Backlit Keyboard/Windows 11/M365 Basic(1Year)*/Office Home 2024/Cool Silver/1.88 kg)X1607QA-MB050WS",-38%,"₹84,990₹84,990","52,990.",‎ASUS,"‎ASUS, INVENTEC (CHONGQING) CORPORATION, NO.66, WEST DISTRICT 2ND RD, SHAPINGBA DISTRICT, CHONGQING, CHINA 401331",‎ASUS Vivobook 16,‎Cool Silver,‎Clamshell,‎16 Inches,‎1920 x 1200 pixels,‎1920 x 1200 pixels,‎48.7 x 31.7 x 6.6 cm; 1.88 kg,‎X1607QA-MB050WS,‎Qualcomm,‎Snapdragon X,‎2.97 GHz,‎8,‎Lpddr 5,‎DDR5 RAM,‎16 GB,‎SSD,‎USB,,‎Qualcomm,‎Integrated,‎Shared,,‎Integrated,‎Wi-Fi,‎802.11bgn,‎1,‎No Optical Storage,‎Windows 11 Home,‎Yes,‎50 Watt Hours,‎3,"‎Laptop, Power Adaptor, User Guide, Warranty Documents",‎China,‎1 kg 880 g
"HP 14, 13th Gen Intel Core i5-1334U Laptop (16GB RAM, 512GB SSD), Anti-Glare, IPS, 14""/35.6cm, FHD, Win 11, MS Office 2021, Silver, 1.4Kg, Intel Iris Xe Graphics, FHD Camera,Backlit KB, gr0002TU",-38%,"₹85,000₹85,000","52,990.",‎HP,"‎HP, HP India Sales Pvt. Ltd.",‎HP Laptop,"‎Silver-13th Gen i5""",‎laptop,‎14 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎45 x 30.9 x 6.8 cm; 1.4 kg,‎BH1C2PA,‎Intel,‎Core i5,‎4.6 GHz,‎1,‎DDR4,‎DDR4 SDRAM,‎16 GB,‎SSD,,,‎Intel,‎Integrated,‎DDR4 SDRAM,,‎Integrated,,,,,‎Windows 11 Home,‎Yes,‎41 Watt Hours,‎3,"‎Laptop, Power Adapter, User Manual",,‎1 kg 400 g
"Acer ALG, Intel Core i7-13th Gen 13620H Processor, NVIDIA GeForce RTX 3050-6GB(16GB/512GB) FHD, 39.62cm(15.6""), 144Hz, Windows 11 Home, Steel Gray, 1.99KG, AL15G-53, Premium Metal Body,Gaming Laptop",-32%,"₹99,990₹99,990","67,990.",‎acer,"‎ACER INDIA PRIVATE LIMITED, RS No.38/2, Sedarpet Village, Villanur Commune, Poducherry - 605111., Acer",‎ALG,‎13th Gen Ci7/16 GB/512 GB SSD,‎Clamshell,‎15.6 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎48.2 x 31.9 x 8.9 cm; 1.99 kg,‎AL15G-53,‎Intel,‎Core i7,‎3.6 GHz,‎1,‎DDR4,‎DDR4 SDRAM,‎64 GB,‎SSD,‎Solid State,‎Intel,‎NVIDIA,‎Dedicated,‎GDDR6,,‎AGP,"‎Bluetooth, Wi-Fi",‎802.11a/b/g/n/ac,‎1,,‎Windows 11 Home,‎Yes,‎54 Watt Hours,‎3,"‎‎1U (contains Laptop 1N, Power cord 1N, Adapter 1N, User Manual 1N)",‎China,‎1 kg 990 g
"Lenovo V15 Gen 4 Laptop, 15.6"" FHD Display, AMD Ryzen 3 7320U Processor, RJ-45, USB-C, HDMI, Windows 11 /MS Office (8GB LPDDR5 RAM 5500 MHz | 512GB PCIe SSD), Silver, 1 Year Brand Warranty",-73%,"₹99,999₹99,999","27,490.",‎Lenovo,‎Lenovo,‎V15,‎Black,‎Ultra-Portable,‎15.6 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,,‎V15,‎AMD,‎Amd Ryzen 3 7320U,‎4.1 GHz,‎4,‎DDR4,‎DDR4 SDRAM,‎16 GB,‎SSD,‎PCIE x 4,‎AMD Radeon 610M,‎AMD,‎Integrated,‎DDR5 SDRAM,,‎Integrated,"‎Bluetooth, Wi-Fi",‎802.11ax,‎1,,‎Windows 11 Pro,‎Yes,‎65 Watt Hours,‎2,‎Power Adapter,,‎1 kg 650 g
"Acer Aspire 3 Intel Core i3-1215U Processor Laptop with 35.56 cm (14"") Full HD LED IPS Display (8 GB RAM/512 GB SSD/WiFi 6/Intel Graphics/Windows11 Home/65W) A324-51, Steel Gray, 1.45KG",-35%,"₹43,000₹43,000","27,970.",‎acer,"‎Acer, Tech Front Chongqing Computer Co Ltd 18 ZONGBAO ROAD SHAPINGBA DISTRICT Chongqing China 401332",‎Aspire 3,"‎Steel Gray-8GB/512GB/14.1""",‎Laptop,‎14 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎45 x 33 x 9.9 cm; 1.45 kg,‎A324-51,‎Intel,‎Core i3,‎3.3 GHz,‎1,‎DDR4,‎DDR4 SDRAM,‎64 GB,‎SSD,‎Solid State,,‎Intel,‎Integrated,‎DDR4 SDRAM,,‎Integrated,"‎Bluetooth, Wi-Fi",,,,‎Windows 11 Home,‎Yes,,‎2,"‎1U (contains Laptop 1N, Power cord 1N, Adapter 1N, User Manual 1N)",,‎1 kg 450 g
Microsoft New Surface Pro (11th Edition) - Windows 11 Home Copilot + PC - 13” OLED PixelSense Touchscreen - Qualcomm Snapdragon X Elite (12 Core) - 16GB RAM - 512GB SSD - Black - ZIA-00031,-7%,"₹1,69,999₹1,69,999","1,57,990.",‎Microsoft,"‎Maintek Computer (Suzhou) Co. Ltd. 233 Jingfeng Rd. Suzhou New District, Jiangsu Province China 215011, Microsoft",‎Surface Pro,‎Black,‎Detachable,‎13 Inches,‎2880 x 1920 pixels,‎2880 x 1920 pixels,‎30.7 x 22.7 x 4.9 cm; 895 g,‎ZIA-00031,‎Qualcomm,,‎3.4 GHz,‎1,,‎DDR5 RAM,,‎SSD,,‎Qualcomm,‎Qualcomm,‎Integrated,‎DDR5 SDRAM,,‎Integrated,"‎Bluetooth, Wi-Fi",‎802.11g,,,‎Windows 11 Home,‎Yes,‎53 Watt Hours,‎4,"‎Manual Book, PSU, Power Adopter, QSG, Safety and Warranty documents",‎China,‎895 g
"Dell 15, Intel Core i5 13th Gen - 1334U, 8GB DDR4 RAM, 512GB SSD, FHD 15.6""/39.62 cm, Windows 11, MSO'21, Carbon Black, 1.66kg, 120Hz 250 nits, 15 Month Mcafee, Thin & Light Laptop",-20%,"₹62,336₹62,336","49,990.",‎Dell,"‎Dell India Pvt Ltd, Dell India Pvt Ltd",‎Vostro,‎Carbon Black,‎Laptop,‎15.6 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,,‎Vostro 3530,‎Intel,‎Core i5,‎4.6 GHz,‎1,‎DDR4,,‎16 GB,‎SSD,‎Solid State,‎Intel UHD Graphics,‎Intel,‎Integrated,‎Shared,,‎Integrated,‎Bluetooth,‎802.11ac,‎1,,‎Windows 11 Home,‎Yes,‎41 Watt Hours,‎3,"‎‎‎Laptop, Battery, AC Adapter, User Guide, Manuals",‎China,‎1 kg 660 g
"acer TravelLite Business Laptop, 13th Gen, Intel Core i7-1355U Processor (Windows 11 Home/16 GB RAM/512 GB SSD) TL14-52M with 35.5 cm (14"") Full HD IPS Display, 1.38 kg",-8%,"₹89,999₹89,999","82,786.",‎acer,"‎Kapok Computer (Kunshan) Co., Ltd. No.200. The 2nd Road, Comprehensive Bonded Zone,Kunshan City, Jiangsu Province, P.R. China,Kunshan City, China-215300, acer",‎TravelLite,‎Silver,‎Ultra-Portable,‎14 Inches,,,‎52.4 x 35 x 9.2 cm; 1.38 kg,‎TL14-52M,‎Intel,‎Core i7,‎1.7 GHz,‎1,‎DDR4,,‎64 GB,‎HDD,‎Solid State,‎Intel UHD Graphics,‎Intel,‎Integrated,‎SDRAM,,‎Integrated,,,,,‎Windows 11 Home,‎Yes,‎49 Watt Hours,,"‎‎1U (contains Laptop 1N, Power cord 1N, Adapter 1N, User Manual 1N)",‎China,‎1 kg 380 g
"Microsoft New Surface Pro(11Th Edition) Wi-Fi-Windows 11 Home Copilot + Pc -13"" OLED Pixelsense Touchscreen -Qualcomm Snapdragon X Elite(12 Core) -16Gb Ram -512Gb Ssd -Platinum -Zia-00014",-8%,"₹1,69,999₹1,69,999","1,55,990.",‎Microsoft,"‎Maintek Computer (Suzhou) Co. Ltd. 233 Jingfeng Rd. Suzhou New District, Jiangsu Province China 215011, Microsoft",‎Surface Pro,‎Platinum,‎Detachable,‎13 Inches,‎2880 x 1920 pixels,‎2880 x 1920 pixels,‎30.9 x 22.9 x 5 cm; 895 g,‎ZIA-00014,‎Qualcomm,,‎3.4 GHz,‎1,,‎DDR5 RAM,,‎SSD,,‎Qualcomm,‎Qualcomm,‎Integrated,‎DDR5 SDRAM,,‎Integrated,"‎Bluetooth, Wi-Fi",‎802.11ax,,,‎Windows 11 Home,‎Yes,‎53 Watt Hours,‎4,"‎Manual Book, PSU, Power Adopter, QSG, Safety and Warranty documents",‎China,‎895 g
Microsoft New Surface Pro (11th Edition) - Windows 11 Home Copilot + PC - 13” OLED PixelSense Touchscreen - Qualcomm Snapdragon X Elite (12 Core) - 16GB RAM - 1TB SSD - Black - ZIB-00031,-7%,"₹1,89,999₹1,89,999","1,76,990.",‎Microsoft,"‎Maintek Computer (Suzhou) Co. Ltd. 233 Jingfeng Rd. Suzhou New District, Jiangsu Province China 215011, Microsoft",‎Surface Pro,‎Black,‎Detachable,‎13 Inches,‎2880 x 1920 pixels,‎2880 x 1920 pixels,‎30.7 x 22.8 x 5 cm; 895 g,‎ZIB-00031,‎Qualcomm,,‎3.4 GHz,‎1,,‎DDR5 RAM,,‎SSD,,‎Qualcomm,‎Qualcomm,‎Integrated,‎DDR5 SDRAM,,‎Integrated,"‎Bluetooth, Wi-Fi",‎802.11ax,,,‎Windows 11 Home,‎Yes,‎53 Watt Hours,‎4,"‎Manual Book, PSU, Power Adopter, QSG, Safety and Warranty documents",‎China,‎895 g
"TOURTIER Stylish Laptop Backpack for Men & Women with USB Charging Port, Compatible Laptop 15.5-inch",-50%,"₹3,999₹3,999","1,999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
